productcatalogservice-76cccdc9d8-6nk6g,frontend-7ccb676d6d-blphg,checkoutservice-5865c57b66-zpwqq,productcatalogservice-76cccdc9d8-bj6nk,productcatalogservice-76cccdc9d8-vz267,frontend-7ccb676d6d-jtxzq,productcatalogservice-76cccdc9d8-7j9ll,productcatalogservice-76cccdc9d8-jtrlp,paymentservice-d4b77979b-47wmn,currencyservice-856499b5db-lkwm7,productcatalogservice-76cccdc9d8-srwdn,adservice-76469b5944-qsr6k,emailservice-7758c6765c-2j5dj,recommendationservice-6f6d584d7f-vbz7w,checkoutservice-5865c57b66-84sp7,productcatalogservice-76cccdc9d8-4r778,productcatalogservice-76cccdc9d8-wrfsq,paymentservice-d4b77979b-lt5ld,productcatalogservice-76cccdc9d8-vsw78,shippingservice-7499794f94-gmcld,recommendationservice-6f6d584d7f-9npgz,recommendationservice-6f6d584d7f-9jqvl,productcatalogservice-76cccdc9d8-xlzt2,productcatalogservice-76cccdc9d8-jhqf6,frontend-7ccb676d6d-jjcf9,frontend-7ccb676d6d-ln6jw,adservice-76469b5944-h6cqg,currencyservice-856499b5db-7954f,currencyservice-856499b5db-zjm6k,cartservice-7678657b45-nnr5h,productcatalogservice-76cccdc9d8-cknh2,cartservice-7678657b45-jn8f2,frontend-7ccb676d6d-prndn,currencyservice-856499b5db-vpzwz,productcatalogservice-76cccdc9d8-hgks6,cartservice-7678657b45-5xr6g,cartservice-7678657b45-5ps5q,recommendationservice-6f6d584d7f-wk9lg,cartservice-7678657b45-s8zjs,currencyservice-856499b5db-hfg4j,cartservice-7678657b45-j2l8k,shippingservice-7499794f94-s67q7,productcatalogservice-76cccdc9d8-hfczp,currencyservice-856499b5db-8wn2t,currencyservice-856499b5db-zp88b,currencyservice-856499b5db-m87pf,adservice-76469b5944-9tlwk,adservice-76469b5944-sqhfq,productcatalogservice-76cccdc9d8-49ggr,frontend-7ccb676d6d-b7rlj
1.261975625,8.070376399,3.251393589,2.031695967,2.180622448,8.814205474,1.068566221,1.978191014,0.261078439,2.069035811,2.082226946,1.992794828,0.730165511,4.1058989,3.535480336,1.071503136,1.908355341,0.148296654,1.493857081,0.588863948,4.544014986,6.156558922,1.665876995,1.474015245,9.075747797,8.764629573,2.371988959,3.099627915,3.656431761,2.684862098,1.269194525,2.47093252,6.464735456,2.765678062,1.870463257,2.4401255,2.230703154,5.078545348,2.454397937,3.582413473,3.076845095,0.623947269,1.166001361,3.093067551,3.51676075,2.694469948,3.207390015,2.56726844,1.464659039,9.000626495
1.510056482,10.55906946,3.014851289,2.053951955,1.700758389,5.99528047,1.423511965,2.039530092,0.230961267,1.963593911,2.098285347,2.52743083,0.828349714,5.544962301,2.59378154,0.98834764,1.926941608,0.214763099,1.492572384,0.662975059,4.646296286,6.11036296,2.025274801,1.132847768,7.768115294,3.983758457,3.157832778,2.607690846,3.824947645,2.846722423,1.455777328,2.356385452,8.194310767,3.934803637,1.873122239,1.842812129,2.634807673,3.693133173,2.296885887,3.633820905,2.589118025,0.805315578,1.068086861,3.365223665,3.786032977,3.601134206,2.547890053,2.51851961,1.523173771,9.217765272
1.19193028,4.82012188,3.118080174,2.08360685,1.631407736,6.442815056,1.447641569,1.406228834,0.264684745,2.831515856,1.573572293,2.494386295,0.551079512,4.010854797,2.521267286,1.43567947,1.969209186,0.10862474,1.266432481,0.884167827,4.667237613,6.077837025,1.55814068,1.102632954,6.902628232,8.9570763,3.149570448,3.264159472,2.936885629,2.621952314,1.187083553,1.619753267,6.977078961,3.356789184,1.10389467,2.391638353,2.609856275,5.163023569,2.977912987,3.451455005,2.170821929,0.67147573,1.229845065,3.110632887,4.155507231,2.583363414,3.212641004,2.082715545,0.888828967,8.741518292
1.350993381,7.68959567,3.066465732,2.068779402,1.666083063,6.219047763,1.435576767,1.391611209,0.247823006,2.397554884,1.83592882,2.556362323,0.817202097,5.264729659,2.557524413,1.212013555,1.931345744,0.25008173,1.379502433,0.773571443,4.65676695,6.094099993,1.22378803,1.117740361,7.335371763,6.470417379,3.153701613,2.935925159,3.845188139,2.246643732,1.685372674,1.98806936,7.585694864,3.645796411,1.488508455,2.117225241,2.622331974,4.428078371,2.637399437,2.460832817,2.379969977,0.738395654,1.148965963,3.237928276,3.970770104,3.443240903,2.880265529,2.300617577,1.206001369,8.979641782
1.253243596,10.10263979,3.192861707,2.030268993,2.149599514,8.262494732,1.458508385,1.398920022,0.235690534,3.319540196,2.051264567,2.525374309,0.684140805,4.637792228,3.427103124,1.476587227,1.950277465,0.179353235,1.537284009,0.864431562,4.313590752,6.033192599,1.390964355,1.269011105,9.046677516,8.95994579,2.687402453,2.429270179,3.391036884,2.434298023,1.436228114,1.97171809,5.425343663,3.970392112,1.904170318,2.332843892,2.198345726,5.105304425,2.796409983,2.956143911,2.882713177,0.904286512,1.500721349,2.32557136,3.638344922,3.013302159,3.190399088,2.651378933,1.197478213,8.701344917
1.39865088,5.550666667,1.805595586,1.965525768,1.649897043,6.662043843,1.092640645,1.980953024,0.250160241,2.970593729,2.07904968,2.494103971,0.380605617,5.370846154,3.478012525,1.334601552,1.939368286,0.196510434,1.101130367,0.694140569,3.387213272,5.781103168,1.623121763,1.37791325,8.838019358,8.852428875,2.967326978,2.741508367,3.602802267,2.926836546,1.467559051,2.41455051,4.725115467,2.73612194,1.779301554,2.382136554,1.185116648,3.21524604,2.962895037,4.030812316,2.321437483,0.788393547,1.374840865,2.71722587,2.790351973,3.577242268,2.162049788,2.418636747,0.879429072,8.634655784
1.520644427,8.581809976,2.99880094,1.7499854,1.762284885,6.953714333,1.216131357,1.945711526,0.181147983,3.258717981,2.120404177,1.951590784,0.498199011,5.112206366,2.278147383,0.948273944,1.869554563,0.078775059,1.47704531,0.582878703,4.015925323,5.764339736,1.989036741,1.457589396,7.342485382,8.631705412,2.721870946,3.573628286,4.372541588,2.301654959,1.256782413,1.979173772,5.799014076,2.47336692,1.890776052,2.045849316,2.120571396,3.205961897,2.423896894,4.30127776,2.809602875,0.603426872,1.451399696,2.912725681,3.04058188,4.182380483,3.204269341,2.658928805,1.543090647,8.894637451
1.326373798,10.50664664,2.265410889,2.082228001,2.132187523,7.303310864,1.540621307,2.079258108,0.334225292,3.079493866,1.346274558,2.541338267,0.582312421,4.53777559,3.270847385,1.168188826,1.226222397,0.140747279,1.620132603,0.922196135,4.811336327,6.086914254,2.038944152,1.527435268,7.826550683,5.65230493,3.172394083,3.493252386,3.012406067,1.847833633,1.697983805,2.738779604,8.28285289,3.590398171,2.047022977,1.88230632,2.14920722,4.093105875,2.787497094,3.426617002,3.00476895,0.838548794,1.190600247,2.404478284,3.701067497,4.21220005,3.322563774,2.031975321,1.22063117,9.139736637
1.501719718,10.42240116,3.096201546,2.131592459,2.111500969,8.979428121,1.437905918,2.061482246,0.170265109,2.095670098,2.067887065,2.46462606,0.914397973,5.390411156,3.816009972,1.067288788,1.689872868,0.170108875,1.205829831,0.801456555,4.518877478,5.164127888,2.080890392,1.432943656,4.84862997,5.16118574,3.001259343,3.432691231,3.548019825,2.81138458,1.682012071,1.70202448,8.263112028,3.507375959,1.873593128,1.655589048,2.047205769,5.221411579,3.339723067,3.687815281,2.807198056,0.639775711,1.42733835,1.971069102,3.46189773,3.962090921,3.202120765,2.545588822,1.469442897,9.035389394
1.478016428,7.971695669,3.025117752,1.420089984,1.085281223,6.415680087,1.22653992,2.026542831,0.124260256,2.853955355,2.073347102,2.492763743,0.714306272,5.50678639,3.492021404,1.166476152,2.020592312,0.148396113,1.035805946,0.839459786,4.488410168,6.067384262,2.043504254,1.281353073,6.763667054,9.12012728,3.073142198,3.017562241,4.503703277,2.745506009,1.732650206,2.593081396,8.108574752,3.642847972,1.571532425,1.791958222,1.880187824,3.197740232,2.816444663,3.795555393,1.938219945,0.662174457,1.479430797,2.918632551,3.21623894,3.578217735,1.726072383,2.632971908,1.536363672,6.850737405
1.594631839,10.84101506,3.083562104,1.808608516,1.712226473,6.870901813,1.522819432,1.734182083,0.190912116,2.304070105,2.031868148,2.077620113,0.588679228,3.908187807,3.35597951,1.521579375,1.589453907,0.101500683,1.170257066,0.8450901,3.269795993,4.904519428,2.058467536,1.346155857,9.327385493,6.678555904,2.517886409,2.803044747,3.480432756,2.341716017,1.201635474,2.025268494,8.29393797,3.632146336,1.512049528,2.308832108,2.044929191,5.202425784,2.103816886,3.614915026,1.744343994,0.70988491,1.471333363,2.410877899,3.662961023,2.494074585,2.830236528,2.587324164,1.352892312,7.659000936
1.536324134,10.18633514,3.054339928,2.057205153,1.44328517,7.289302871,1.374679676,1.988247568,0.161408709,2.57901273,2.052607625,2.285191928,0.428200861,4.707487099,3.424000457,1.344027764,1.80502311,0.124948398,0.897068026,0.842274943,3.87910308,5.485951845,0,1.426267892,6.105413284,7.899341592,2.795514304,2.910303494,3.674752212,2.543611013,1.699710512,2.309174945,8.221293168,3.637497154,1.898735337,2.050395165,1.962558508,5.220502169,2.690340767,2.736817661,1.84128197,0.839331691,1.47538208,2.664755225,3.439599982,3.700533612,2.278154456,1.905352537,1.444627992,7.254869171
1.18672595,10.5136751,3.332118835,1.932906835,1.577755822,7.080102342,1.396693309,1.861214826,0.176160413,2.741507699,1.908486941,1.989280538,0.508440045,4.378559077,3.71730966,1.380061517,2.002246407,0.200584754,1.033662546,0.556047421,4.327578009,5.851842541,1.029233768,1.386211875,7.716399388,8.701055815,2.567908501,2.443812588,3.577592484,2.378794415,1.450672993,2.329649118,8.257615569,3.587341747,1.705392433,1.436362312,2.117504126,5.211463977,2.397078827,3.175866344,2.209910886,0.774608301,1.420361875,3.107674473,2.924649745,3.097304099,2.668058029,2.246338351,1.459727098,9.248111849
1.49320585,10.15250133,2.137331126,2.096339264,1.4373002,8.714228816,1.443834615,2.015092688,0.16762742,2.109908948,2.05493681,2.490684839,0.612665996,5.34244419,3.012251455,1.443160936,1.954534285,0.208189601,1.300791613,0.896023417,4.635692418,5.869250352,1.667098186,1.451209616,7.598394033,5.373895896,3.106990096,2.464935923,2.511345577,2.067150075,1.247723754,1.926879067,5.511423655,3.621423317,1.556003148,1.872633399,2.081120643,4.101624836,3.216648491,3.598241428,1.978860111,0.698973144,1.094403786,2.490571151,2.88938139,3.631131573,2.354329245,2.653470813,0.933763413,6.353570029
1.206331499,10.24882164,2.108362663,2.026970443,2.130855334,6.987832267,1.393316241,1.9670209,0.122223745,2.101651458,2.020741071,2.017784957,0.612294246,4.215083972,2.9978949,1.071689394,1.946371922,0.16536607,1.425501486,0.74850534,3.270131207,4.148284852,1.635761049,1.357564163,8.823110886,7.384567022,3.021924357,3.147110986,3.253493,2.915580473,1.37540625,2.393493898,5.07853023,2.559819069,1.855444543,2.199797182,2.105120661,5.088956365,2.971679992,3.068291217,2.647805109,0.602923867,0.975795117,3.046467715,3.832392618,3.694026683,3.234651474,1.774839816,1.119112403,8.652226024
1.453492008,6.986206898,3.073009,1.563538033,1.194935153,6.684481081,1.378901936,1.980917215,0.117866486,2.179190072,2.051893901,2.010120296,0.618388343,5.55668233,2.886797503,1.077900962,2.017343078,0.201824864,1.042895713,0.688225563,4.379252848,5.908344035,1.155975903,1.15062797,7.572136925,7.191190662,3.196712928,3.12903416,3.660235716,3.12757214,1.419672648,2.692436024,8.229469747,2.808852634,0.95123733,2.25385082,1.497496102,5.146077755,3.276017972,3.021541677,1.863810006,0.583914789,1.013878445,1.964878208,4.129029637,3.10289471,2.633187561,2.572854311,1.404308047,8.626254615
1.446435518,10.37878319,3.205519856,1.267873605,2.087836502,7.719788533,1.005203766,2.0811358,0.234293117,2.252828993,1.154059817,1.547638025,0.676176157,5.484069868,2.270430155,1.405189535,1.55850595,0.181467946,1.200628569,0.852288232,2.041788453,5.96115132,2.003565292,1.443529532,9.521788424,6.356880104,3.167909513,3.11709131,3.836447394,2.946135596,1.375753159,2.409495529,8.057099701,3.950997274,1.938201175,2.551562756,1.882121043,4.996190461,3.21209156,3.140535564,2.800991745,0.801102156,1.404120333,2.85139203,4.331492909,2.847418612,1.750275403,1.960356622,1.51208425,9.043340598
1.422738625,8.048970032,1.56723723,2.06478635,1.544344668,8.988629304,1.35822361,1.889579482,0.150088281,2.395366588,1.465125229,2.173131321,0.194527983,5.089105028,2.908951221,1.310251945,1.852434392,0.107531019,0.9070359,0.596601729,4.289927376,4.199924154,1.896677339,1.370702513,7.359826295,8.684801357,3.250403273,3.178686271,3.609953575,2.253610134,1.618846919,1.687587167,5.668901682,2.853466438,1.790935662,2.076555235,1.497227625,4.151742407,2.289099352,3.576458921,2.698300792,0.67513653,0.959607776,1.849230555,2.540557805,3.736423973,2.563123792,2.504506234,0.988631265,8.793872415
1.476117954,10.35731958,2.597990886,1.12607457,1.862538902,5.953894735,1.182423117,2.013599621,0.08312487,2.226550627,2.018264111,1.413191207,0.54263521,5.444908352,2.640836171,1.088741486,1.905388615,0.165000633,1.160779436,0.802205004,4.302823507,6.086182136,2.069884096,1.496040274,9.348155685,8.932701164,3.101032891,3.175879197,3.727163349,2.20093529,1.765096688,2.531573679,8.175502772,3.664924272,1.953075032,2.104715212,1.69319705,4.402705797,3.410975537,4.030447287,2.689756714,0.629304071,1.528032908,2.851451473,3.928722949,3.614190052,2.575211836,1.769432068,1.177087073,7.021365952
1.44942829,9.203144806,1.974524481,2.032047929,0.962688457,8.35616856,1.270323364,1.963597348,0.116606576,2.676850452,1.390148953,2.470407612,0.521524761,4.048387962,3.547139244,1.282665411,1.971146444,0.163310347,1.033907668,0.699403367,4.296375442,4.06927698,1.461680586,1.396482081,8.35399099,8.808751261,3.175718082,2.479857074,2.513922078,1.539680763,1.656131176,2.109580423,6.922202227,3.259195355,1.927914681,2.179828257,1.595212338,4.277224102,2.850037445,3.310082075,2.694028753,0.783581458,1.352459392,2.350341014,2.869013755,4.095921601,2.569167814,2.136969151,1.082859169,7.907619184
0.948989128,10.14891369,2.286257683,1.57906125,1.41261368,7.155031648,1.035524192,1.988598485,0.228219101,2.45170054,1.704206532,1.941799409,0.532079986,4.746648157,3.093987708,1.185703449,1.93826753,0.16415549,1.376405668,0.798836618,4.262412755,5.077729558,1.765782341,1.446261178,9.311464802,8.818310935,3.046056857,2.827868136,3.120542714,1.870308027,1.710613932,2.252151264,8.144383204,3.540689829,1.940494857,2.142271735,1.975440104,4.988624847,2.940534536,3.670264681,2.094494465,0.706442765,1.44024615,2.76893534,3.398868352,3.855055827,3.181678884,1.786308642,1.435919634,5.7847445
1.540691611,10.43861767,2.732240703,1.359359726,1.554330482,7.244000645,0.987035872,2.008624779,0.238350298,2.938918249,1.979737582,1.840096105,0.604194595,4.117341626,2.835222374,1.459862218,2.039083041,0.182032788,1.530511924,0.905153687,3.972511458,4.492211188,1.986337934,1.553534317,9.245341942,9.004690741,3.055927383,1.966977205,4.08351961,3.14734053,1.402647318,1.3247311,6.353492245,3.608928186,1.480354445,1.830509886,1.377664545,3.952416108,2.37942077,3.765517735,2.470229415,0.607472945,1.292687582,2.904390283,3.704511129,3.185004167,3.231033359,2.712335262,1.513693619,9.015115044
1.366840084,10.41939337,3.610266857,2.150442864,1.695127202,9.041676688,0.697566993,2.04503696,0.142929036,3.065578812,2.076322139,2.061246335,0.752717224,4.345189762,3.640147538,1.510947965,1.994557246,0.168069941,1.637695461,0.925753062,3.861560455,6.024801463,1.790042953,1.199499464,0,9.152404034,2.105625155,3.385491761,3.563702102,2.106422873,1.744819633,2.292346089,8.230741904,2.496600858,1.91617693,2.03759855,2.066732709,4.303166516,3.495115823,2.455145983,2.011321143,0.893152204,1.542920116,3.074804078,3.797597286,4.179292895,3.269236259,2.003165426,1.56849583,6.119914703
1.43197794,7.919712598,2.65143732,1.354208675,1.419759881,5.282740038,1.421524768,1.958804825,0.24561316,2.822655867,1.596961423,2.443784268,0.773314308,3.94003132,3.525898014,1.367019937,1.988972295,0.199228131,1.1155175,0.838808053,4.548040801,5.961731753,1.549710902,0.973396863,9.169016557,9.088254615,3.005119169,3.495131159,2.828852609,2.508613641,1.225936662,2.401454726,6.779836451,2.738030121,1.917144206,2.12313403,1.811157243,4.054956546,2.021124953,2.043237313,1.639958893,0.633643521,1.035189556,1.923979835,3.518911549,3.997075291,2.086066695,2.532839164,1.019060721,8.818634592
1.188049688,7.913048894,3.141944929,1.543441798,2.121116837,7.262162959,1.091598699,2.031377976,0.15232002,2.21809999,2.028339672,1.998594771,0.772541993,5.680324326,3.390419118,1.464407266,2.055458737,0.184806033,1.225770237,0.665583983,3.781290148,4.778305012,2.038816878,1.466580556,6.920350904,9.379116527,3.078935106,2.850751342,3.680936792,3.100342607,1.673738764,2.066559271,7.978304414,3.604352451,1.930798988,1.760280748,2.460797433,5.120916857,2.494585366,3.757886013,0,0.860768434,1.511778465,3.215892742,3.103201771,3.342803573,3.220502408,2.611862939,1.493874991,9.046005494
1.145367285,10.54833148,2.827750866,2.099994958,2.137881448,8.817029937,1.137294699,1.963617771,0.220069408,2.954105842,2.049077234,1.97148266,0.63504002,3.480336718,2.610961849,0.692914293,1.409413528,0.12223427,1.015737955,0.868274231,3.628697965,5.98168031,1.290234892,1.121780069,6.22871601,8.94392812,2.450415069,2.067380244,2.981743924,2.826177243,1.340860924,2.602275842,8.240352543,2.965465557,1.349594195,2.313091391,2.389636192,5.002443339,3.210608025,2.763149172,2.903374879,0.655402993,1.205348591,3.357132229,2.727283979,3.823375951,3.435066371,2.646161268,1.105246126,7.765547291
1.524340534,6.602822008,3.013197662,1.722569117,1.398031415,9.422759775,1.422133873,2.005290985,0.209426009,1.720768408,2.103963829,1.368027465,0.288628663,5.521047573,3.495908656,1.15196072,1.974253176,0.139006935,1.503002113,0.618159023,4.46193061,5.976034101,2.059800226,1.549691492,9.155607865,5.853934318,3.250235591,3.167782705,3.805441349,2.929902515,1.733603258,1.620835578,8.295173315,3.979312865,1.914959988,2.488434601,1.769883433,5.141199595,2.288981754,3.711215998,1.922533726,0.84128397,1.471004111,3.42314421,3.739021696,2.804697623,3.41205424,1.527381145,1.51232965,9.423011744
1.591378369,9.799055586,2.529352297,1.911282038,1.767956432,9.119894856,1.402872735,1.984454378,0.214747709,2.975898053,1.381190283,2.458634327,0.461834342,4.019003796,3.067211566,1.369114324,1.997476089,0.147555041,1.259370034,0.872587448,4.286558711,4.559191245,1.675017559,1.33573578,7.692161938,6.337905155,2.309200095,2.915598885,3.792756881,2.196181406,1.537232091,2.642040968,8.267762929,3.056889795,1.632277092,2.129613734,2.271606732,5.071821467,3.265396338,3.237182585,2.977286434,0.748343482,1.094314054,2.454972166,2.347792399,3.314036787,2.278698496,2.086771207,1.079361095,7.559696118
1.557859452,8.200938797,2.77127498,1.791993314,2.147864493,9.08862454,1.412503304,1.253471182,0.283709768,2.34833323,1.742577056,1.913330896,0.708293232,4.770025685,3.281560111,1.260537522,1.985864633,0.143280988,1.262965945,0.745373236,4.374244661,5.267612673,2.04253531,1.105856198,9.321864805,6.095919737,2.779717843,3.041690795,3.799099115,2.563041961,1.727619891,2.131438273,8.487617999,3.51810133,1.920683032,2.309024167,2.020745083,4.329894882,2.777189046,3.583155549,2.44991008,0.803204573,1.282659083,2.939058188,3.043407047,2.514349992,2.845376368,2.142581073,1.295845373,8.491353931
1.289254479,6.952750777,2.639806395,1.489989279,1.569638932,7.005854131,1.470874496,1.978930207,0.144113198,2.474467138,2.015119637,2.579312551,0.709534845,3.850768423,3.417542515,0.981832012,1.906791919,0.183241176,1.474106466,0.800231795,4.559257662,5.687095181,1.948347168,1.103419151,9.069915328,5.926137204,2.208560625,2.202602208,2.598453504,1.916701116,1.18447465,2.605010268,5.835387887,2.537661935,1.851377627,2.0974881,1.737933591,3.763862222,2.688042046,3.697471565,2.074442466,0.656808628,1.438640679,2.091564665,4.249471872,2.989243452,2.566555466,2.554368679,1.465506094,8.901276671
1.499679223,8.291152376,3.221480093,2.065409869,2.23766323,6.396639695,1.438263849,2.018890862,0.116680246,2.700365561,2.08260025,2.025666905,0.700449345,4.167618775,3.374998396,1.428811537,1.522172505,0.165623994,1.14124595,0.750037616,4.423991323,5.886810737,1.972999014,1.46132144,6.665200133,8.64766655,3.055585102,3.155000687,3.809120333,3.16474981,1.758998975,2.744750806,8.031450533,4.151726056,1.875851253,2.621965532,2.52970385,3.591641468,2.324407987,4.254853672,2.142919451,0.678828805,1.4226068,2.932882209,3.356048493,2.042355837,3.255496763,2.092388706,1.463656241,6.181763099
1.445488355,10.32993566,1.8209828,1.538130603,1.589992319,6.449683531,1.40199092,2.025885524,0.099894958,3.070724176,1.632523471,1.52640051,0.672919096,4.186746114,2.585754838,1.370656815,1.518472783,0.07182948,1.047942417,0.832749591,3.333131759,4.107614542,1.635947445,1.045684931,6.201001389,8.693145108,3.062884939,1.796458468,2.926424844,2.211718599,1.136785109,1.839706924,7.97860005,2.906869485,1.262359335,2.405328811,2.170503097,5.098614972,1.481108602,4.03464848,2.56813669,0.519188996,1.370354664,2.803949517,3.87604998,2.342460839,3.191764456,2.50562327,1.031984217,8.989430964
1.459683072,10.08677826,2.252208086,2.050739565,2.077498649,7.259987923,1.515172232,1.525450356,0.297155742,2.4391531,1.976399856,2.474422363,0.561182528,5.192467485,3.01707542,0.94325505,1.847182869,0.190442704,1.473998664,0.5634556,3.809325885,5.861812714,1.437603547,1.407058595,9.0440706,6.93333322,2.405317678,3.086487329,2.727009805,2.680271149,1.654577568,2.26738182,6.578541803,3.611419829,1.810298619,1.707840682,2.323811033,3.950117512,3.109171721,3.105928324,3.032318686,0.781467231,1.207865359,2.326971405,4.069843057,3.632239477,3.544572202,2.649132143,1.440309003,7.316399915
1.483282333,7.121895308,3.054639241,2.164505959,1.434308015,9.083690652,1.41491632,1.677418621,0.265236427,2.27832484,1.579508173,2.129580647,0.594563676,4.476211061,2.318458435,1.395140698,1.158793815,0.166147261,1.026343649,0.829536246,3.348786968,5.149088845,1.561615221,0.948921478,6.913455246,9.205195499,3.195968616,2.242614398,4.176768141,2.889685862,1.519420414,1.592719057,8.376499598,2.659146005,1.111136455,2.407016113,2.58649566,5.256305239,2.432342294,3.882744844,2.909394682,0.543048319,1.055164181,2.314411117,2.03353419,2.452775649,3.265824896,2.585250245,1.501338522,9.027047936
1.05731268,10.09133385,3.554863734,2.094331595,1.800974259,7.189858183,1.412447886,2.017099532,0.236290003,2.840686697,1.964704346,2.517396594,0.671248437,5.289189777,3.704263442,1.063163951,1.939391996,0.178552701,1.462081715,0.84962641,3.341636105,5.957783524,2.026017114,1.424626339,9.186193567,8.744156086,2.35623566,2.469900144,3.04417829,2.901494045,1.683331015,2.590803918,8.287355937,2.908994015,1.896449507,2.373374125,1.856551471,3.39329239,3.147589093,3.775493612,2.580735592,0.6569181,1.435452337,2.18914859,3.60179895,4.027540624,2.67667274,1.798762945,0.644674663,8.882847479
1.449909411,7.583045466,3.321303401,1.491091558,2.209490898,8.476149147,1.40065475,1.33218554,0.29135389,2.357687875,2.017018962,2.632676864,0.489606345,4.2342215,3.58047615,1.440263427,1.28153775,0.232515756,1.129073679,0.828881181,4.373310301,3.487487742,1.584247798,1.41288513,6.899779299,5.303184298,2.052997764,2.715289465,2.916977235,2.327099406,1.663398605,2.173738642,8.063552262,3.53886884,1.436663635,2.276756978,1.599134567,5.161358442,3.001594156,3.570651117,2.191109611,0.794690159,1.409269482,2.838802535,3.505153959,4.353100538,2.228823829,2.58875682,0.795384428,7.22021914
1.430076056,10.33108078,3.438083568,2.048186428,1.254171472,7.093746767,1.308432141,1.805293132,0.139554484,2.599187286,1.990861654,2.575036729,0.580427391,4.761705639,3.642369796,1.251713689,1.610464873,0.205534229,0.895961215,0.839253796,4.172861146,4.722635633,1.805132456,1.366549827,9.036389661,7.023670192,2.938270616,2.592594805,2.980577763,2.614296726,1.67336481,1.821279113,8.047606617,3.223931428,1.809012458,2.325065552,1.956536097,4.994951757,2.404114376,3.673072365,1.69908314,0.74233617,1.42236091,3.067015272,3.553476455,4.190320581,3.27705471,1.974828079,0.720029546,8.05153331
1.439992734,8.957063123,2.92796661,1.769638993,1.731831185,7.784947957,1.354543446,1.568739336,0.215454187,2.588957201,2.059629092,1.56203795,0.445131662,5.379578499,3.190466474,1.005828206,1.401899342,0.131064391,1.012517447,0.52135305,4.273085723,5.963548647,2.008409385,1.389717479,7.96808448,8.74207987,2.49563419,3.478643898,3.573948663,2.566627837,1.299701142,1.997508878,8.05557944,3.498559379,1.622838047,1.474817552,1.777835332,5.0781551,2.702854266,3.318499752,1.945096376,0.768513165,1.357272445,2.952908904,3.473936888,2.97857785,2.752939269,2.28179245,1.417344257,8.245844117
1.429664812,10.25854168,2.073327563,2.092708486,1.990059475,9.005350008,1.35032264,1.897636108,0.289010548,2.318980083,1.97901768,2.509442016,0.86481627,4.171637229,3.444518347,1.057247911,1.543047834,0.223634809,1.412546721,0.841519594,4.172567685,5.926976418,2.023554146,1.39664293,7.409964565,7.715600605,2.187297944,3.359572016,3.732893946,2.668417884,1.342510629,2.533401496,5.361629933,2.473337315,1.822048923,2.031993078,2.534900945,2.965893013,2.151301844,3.60992072,2.343355058,0.793140752,1.381197322,2.547666265,2.1641426,2.979821351,2.410913532,2.539052938,1.152010678,6.906835467
1.153139309,6.523390044,3.084108614,2.050572217,1.143389922,9.008020435,1.331864828,1.979267499,0.162488153,2.756461619,2.025334764,2.518569063,0.449376143,5.414402871,3.405719824,1.052789894,1.908598703,0.167724993,1.177864615,0.829800949,4.277729146,5.805498854,2.00377431,1.048636241,7.469444547,8.868944346,3.071262548,3.33978691,3.034902649,2.942716279,0.83584565,1.412074537,8.248187159,3.592709483,1.898761793,1.788037048,2.320474582,4.222100714,2.995230189,2.951800415,1.557426105,0.798647301,1.368770654,3.153562717,3.598941697,2.589929463,3.472015218,2.437565028,1.272846002,8.819053822
1.229360542,8.476431832,2.490559045,1.654368908,2.15030364,9.047531676,1.344817857,2.01095477,0.256441763,1.990658553,1.347443223,2.621011571,0.690815358,3.616724822,2.66695031,1.32509899,1.321491977,0.21409969,1.423508723,0.645683186,4.304598532,4.961487781,1.496178032,1.421427179,7.826410683,7.569536438,1.920308602,2.350166726,2.77536024,2.18198954,1.785959852,2.591742354,5.175467925,2.731665749,1.943629541,2.28844357,2.213453497,5.261650144,3.012274369,3.623679191,2.761413708,0.529513653,1.079024955,1.830603099,3.620139568,3.624744971,3.274984907,2.129355302,1.087923647,8.863412193
1.152590896,10.53377973,2.663047957,2.101544335,1.688607324,8.734508259,1.337020099,1.907907737,0.196606039,2.060655206,1.966183803,1.865279385,0.492748839,3.972645672,3.166043011,0.884683084,1.520331412,0.135154848,0.872260281,0.6339738,4.13115955,5.9314129,1.424515269,1.362942963,9.180639502,8.792926097,2.474923786,2.599002595,3.677327592,1.9405832,1.699462969,2.625631979,7.928829397,3.897358926,1.866271154,1.506668771,2.105746961,4.999082771,3.054205407,3.642487746,2.014980702,0.741659618,1.341044086,2.278137601,3.583362575,3.504968868,3.36802201,2.320957128,1.38195596,6.470544016
1.386003853,8.14466583,2.226115563,1.609863819,1.704492648,5.491411055,0.874046565,2.020841856,0.190085694,2.764897565,1.341863563,2.088904545,0.629774257,5.380314214,3.781023748,1.292212696,1.905419663,0.209190196,1.347497937,0.802073072,4.246652583,4.655680743,1.408770989,1.135444836,9.296109904,7.578910165,3.018636796,3.110210446,3.628834877,1.903402947,1.749625088,2.660104733,5.973662359,4.132011525,1.957977675,2.178367559,2.117319724,4.048535969,2.321064692,3.827187513,2.348907865,0.769863735,0.969657158,2.169821123,3.492821678,3.495543488,3.26567179,2.339893523,1.370700792,9.131477816
